112.79971057227516, 1.0806082760421305
112.9269182595205, 1.3467219205156569
112.95777574161133, 1.5169527442635418
113.07216498380203, 1.7477296186496982
113.11527135483807, 2.2132779246455923
113.2746803206199, 2.8365880235286465
113.31769452018735, 3.6146834453128096
113.38419528128487, 4.547077087000835
113.50870113673614, 5.811602935053392
113.6332069921874, 7.427788891302552
113.69984505698989, 9.257233288810607
113.87314140259599, 11.936961119836484
114.0187214697612, 15.145406230501395
114.14331568268926, 19.24174602360499
114.30290485958385, 24.361373944204846
114.46217811082398, 31.510530678546427
114.58684987491873, 39.82329551102636
114.78125857215684, 50.845317828739724
115.103916557802, 64.38305793367522
115.42656119447585, 81.5990400131756
115.74919248217839, 103.5121465115897
116.02296653486948, 130.74127168765807
116.26647465559861, 164.92426220441308
116.31119752349431, 187.18805933120535
116.55393521787897, 212.45606826304362
116.84157122378234, 270.4525055885698
117.03637816533134, 336.1133609615112
117.11560653491203, 392.985349846881
117.35834571251573, 445.988553717496
117.71625369798542, 465.41669314328516
117.8714422164541, 660.7272657374003
118.86173723982085, 938.606885456581
119.8232473559241, 1265.1731170249204
120.64975896488785, 1789.6545613266833
121.4977927167707, 2612.4563472471705
122.52068097230445, 3774.2064691428295
123.47834828615993, 5289.776748446805
124.27093748596599, 6767.002727837957
126.53155406028142, 8539.30867222312
128.82729026419355, 6911.258276520406
129.95149431332896, 5203.189583717846
130.82058791866484, 4021.673486626947
131.61838515615534, 3090.46774077881
132.61007708061982, 2325.4234106160297
133.12253130822228, 1773.1106107229284
134.15240818371947, 1292.6950703173059
135.11716340651307, 905.464966008113
136.03783697226118, 659.1956576514511
136.83594928676462, 491.1803355425881
137.69490853264907, 377.4484417253194
138.4930838625551, 279.51564151692344
139.26041685968283, 212.35448121063422
139.87456682669668, 165.78070640998567
140.48880019644923, 128.36952235079917
141.16905676279538, 94.72376559836408
141.99395274156336, 66.74240235994388
142.63842238419284, 53.45403388245355
143.18753012968284, 39.782540178613736
143.5922383449137, 30.287518500597045
144.144876012031, 24.46945961112487
144.89920850797193, 18.398821422944735
146.475258146868, 13.304514538962106
147.57334390025437, 10.657668455123108
148.87610526986919, 16.094504979282007
149.4753010761862, 12.298916248337974
149.67859683141114, 8.939962736876977
150.0302847928414, 6.304842919017959
150.1996193590421, 4.55436396743407
150.70270114872045, 3.360387824109134
151.01816243205508, 2.541139169099664
152.39535882249606, 1.9225746612095942
152.6336637507227, 1.3884495350476596
153.7967556506388, 1.07103995304407
156.33565100482025, 1.6261055171667405
159.0782142222248, 2.0977341346447096
161.1360630691089, 1.5618380212711185
162.7132726740171, 1.2170395888157932
165.09939154130458, 0.9412703622270114
168.80799162164027, 0.8828832504253032
172.04875152399288, 0.9851198826676701
174.95458963169426, 1.3064814115524146
178.20529466127755, 1.489895032166828
181.66483402808922, 1.633721132242825
185.31232573864298, 1.6963110958626677
188.1625810725584, 1.752039613742478
191.67872633206508, 1.8706208769551462
195.10542610328895, 1.8275147234524491
199.02957433371728, 1.7835092950030957
202.6271491034787, 1.6201545821539352
205.74886723675357, 1.4107786093959218
208.45509718834526, 1.0947156029716716
210.58127152963945, 0.9677597217429149
212.89242828940132, 0.8072873658569111
215.15810881920564, 0.6659794718966545
217.64383833637518, 0.5762922159371384
220.44169709567117, 0.5060458436232954
224.39566613780138, 0.45762060572642194
229.20613749907665, 0.44283500983117596
232.4428520445814, 0.4331546639781531
237.1017574621768, 0.44835734179254194
239.35914420225149, 0.5160453065666397
242.50843735143442, 0.5597133667642902
245.48672367097012, 0.6419238162110197
249.56376087818768, 0.6694372499532462
254.60292181188498, 0.711441873658243
259.0230938401255, 0.7877105903884764
261.8077027791062, 0.9659359195724624
265.2083636301642, 1.0802002828669222
268.5828249699698, 1.2875724867714315
270.8971953675964, 1.4266075369583495
274.58895802360837, 1.3990080228951307
277.0093204529853, 1.1334577103434311
280.1856185798556, 1.0929585891952467
283.7460942047586, 0.884857152017743
285.954293961143, 0.7276122508319592
288.4831527914597, 0.6039865180611219
292.73455033262917, 0.4846828532141523
297.5255094546908, 0.438696938689212
300.9149778010632, 0.38883010534206747
304.58638847383634, 0.3587618791596301
309.20341687084976, 0.3470005684942406
312.8987470699841, 0.3427287754438417
315.80112663337457, 0.3161280854873855
